597a722b-4a0d-493e-b6b2-31210b7dd7bf,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,148144929,alert-1711259723/597a722b-4a0d-493e-b6b2-31210b7dd7bf,false,72,0,496,,reporting-tool,Subsecretaria de Transportes_1745332165960,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148293648
5f4106f0-b41b-4f68-9fad-982ad4a648f2,POLICE,Santiago,Beauchef,0,10,5,CI,1,1748997614000,,230891944,alert-12026015/5f4106f0-b41b-4f68-9fad-982ad4a648f2,false,356,0,13,,,,Tutto23speed,false,,10,2,,151442632
376fcb3d-f1a4-4c2f-956f-380cef6e11d5,HAZARD,Santiago,Av. Manuel Antonio Matta,0,10,5,CI,4,1748526109000,,153486318,alert-240797191/376fcb3d-f1a4-4c2f-956f-380cef6e11d5,false,359,0,66,,,,,false,,1,2,HAZARD_ON_ROAD_POT_HOLE,153486353
df60c389-3249-47aa-8dfc-83c7a60272f9,HAZARD,Santiago,Diagonal Paraguay,0,5,0,CI,2,1748998725000,,223322771,alert-12061500/df60c389-3249-47aa-8dfc-83c7a60272f9,false,79,,,,,,world_4lv853et,false,,1,2,HAZARD_ON_SHOULDER_CAR_STOPPED,209030318
70b15e7e-ce83-4657-9eb4-1f191f438e8e,ROAD_CLOSED,Estación Central,Iquique,0,6,0,CI,5,1748732535000,,162344213,alert-260568693/70b15e7e-ce83-4657-9eb4-1f191f438e8e,false,268,,,,,,kan0n1,false,,0,1,ROAD_CLOSED_EVENT,163408334
b9dcf65b-f71c-4408-9820-19b0b978eed1,JAM,Santiago,Diagonal Paraguay,0,5,0,CI,0,1748998524000,,228495597,alert-12032533/b9dcf65b-f71c-4408-9820-19b0b978eed1,false,69,,,,,,,false,,46,2,,164492836
35d94212-09eb-4850-bb9a-f832e8069f63,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,272896022,alert-1712003889/35d94212-09eb-4850-bb9a-f832e8069f63,false,253,0,498,,reporting-tool,Subsecretaria de Transportes_1745333684243,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,272896018
22bfaea3-8af9-4ef6-a526-6688488803b2,CHIT_CHAT,Santiago,Av. Manuel Antonio Matta,0,8,1,CI,2,1748997211000,,283517520,alert-11961331/22bfaea3-8af9-4ef6-a526-6688488803b2,false,75,1,2,,,,world_he2rb9h2,false,,1,2,,153486178
f8ca96d7-ac6e-493a-b747-99b2c7bb0098,HAZARD,Estación Central,Av. 5 de Abril,0,6,0,CI,1,1748998739000,,236663190,alert-12090209/f8ca96d7-ac6e-493a-b747-99b2c7bb0098,false,243,1,0,,,,,false,,5,2,HAZARD_ON_ROAD_CONSTRUCTION,162306142
7e11e0de-2492-48c5-97af-45005dd79627,HAZARD,Santiago,Av. Libertador Bernardo O'Higgins,0,10,5,CI,0,1745326800000,,148144948,alert-1711116244/7e11e0de-2492-48c5-97af-45005dd79627,false,73,0,493,,reporting-tool,Subsecretaria de Transportes_1745331959040,Subsecretaria de Transportes,false,"Pista izquierda, obras ciclovía",1,2,HAZARD_ON_ROAD_LANE_CLOSED,148144856
